almaMmsId	rpbId	hbzId	zdbId
990141107150206441	RPB107t001707	TT001206481	
990109338280206441	RPB107t031401	HT012781976	
990056989010206441	RPB107t001764	HT007400377	
990124866660206441	RPB107t001788	HT013938955	
990108850730206441	RPB107t001902	HT012732520	1497151-3
990056684500206441	RPB107t001947	HT010840474	223673-4
990108382100206441	RPB107t001949	HT012685657	1437740-8
990104069010206441	RPB107t001960	HT012254348	721654-3
990101886850206441	RPB107t002000	HT012036132	20756-1
990113187230206441	RPB107t002015	HT012991659	2015780-0
990141123700206441	RPB107t002099	TT001208136	
990128136660206441	RPB107t002102	TT000418041	
990112651400206441	RPB107t002180	HT012937687	
990141093970206441	RPB107t002216	TT001205163	
990141142790206441	RPB107t002299	TT001210045	
990141141880206441	RPB107t002315	TT001209954	
990166754870206441	RPB107t002331	TT002460658	
990118752820206441	RPB107t002337	HT013551865	
990049930120206441	RPB107t002339	HT006663790	
990056888530206441	RPB107t002398	HT003092640	
990049927050206441	RPB107t060363	HT006655348	
990141146990206441	RPB107t002971	TT001210465	
990050217390206441	RPB107t01000067	HT007656189	
990141069950206441	RPB107t01000131	TT001202761	
990107012220206441	RPB107t01001428	HT012548669	1242330-0
990048308800206441	RPB107t01003110	HT002115336	
990054979690206441	RPB107t01003175	HT006930121	351301-4
990048210800206441	RPB107t01013290	HT001403934	
990047686940206441	RPB107t01003469	HT001254143	
990047777360206441	RPB107t01003595	HT001324011	
990050390850206441	RPB107t01004201	HT007914710	
990048810920206441	RPB107t01004752	HT003533439	
990141143670206441	RPB107t01005272	TT001210133	
990051649290206441	RPB107t01005288	HT009878398	
990050095820206441	RPB107t01005492	HT007321329	
990051075080206441	RPB107t01005503	HT008987947	
990048777140206441	RPB107t01006068	HT003448132	
990171341120206441	RPB107t01006466	HT015691030	
990056442310206441	RPB107t01006467	HT007910445	918836-8
990056730880206441	RPB107t01006515	HT001247448	
990047873660206441	RPB107t01006862	HT001339697	
990051402880206441	RPB107t01006940	HT009478467	
990057155410206441	RPB107t01007308	HT009477893	
990141154670206441	RPB107t01007418	TT001211233	
990049119740206441	RPB107t01007680	HT004261646	
990129114070206441	RPB107t01007852	HT014041883	
990190346730206441	RPB107t01008073	HT017129084	
990141184600206441	RPB107t01008380	TT001214226	
990048119850206441	RPB107t01008740	HT001383851	
990103033500206441	RPB107t01008846	HT012150797	320881-3
990050060820206441	RPB107t01008847	HT007215190	
990049531350206441	RPB107t01009277	HT005398668	
990049336000206441	RPB107t01009323	HT004584316	
990143709270206441	RPB107t01009471	HT014638221	
990051688860206441	RPB107t01009497	HT009923666	
990047835620206441	RPB107t01009503	HT001333698	
990054401520206441	RPB107t01010072	HT004201482	246195-X
990141118250206441	RPB107t01010729	TT001207591	
990047704940206441	RPB107t01010742	HT001311920	
990047953140206441	RPB107t01010878	HT001353268	
990051351100206441	RPB107t01012485	HT009416306	
990051180240206441	RPB107t01012689	HT009154812	
990141026900206441	RPB107t01013167	TT001198460	
990047949230206441	RPB107t01013264	HT001352554	
990048210800206441	RPB107t01013290	HT001403934	
990164768790206441	RPB107t080677	HT015434440	
990104075960206441	RPB107t01014111	HT012255043	725290-0
990048509470206441	RPB107t01014112	HT002549276	
990049751980206441	RPB107t021415	HT006150780	
990048793110206441	RPB107t01014115	HT003488236	
990141143520206441	RPB107t01014187	TT001210118	
990048711140206441	RPB107t01014217	HT003267265	
990141070260206441	RPB107t01014222	TT001202792	
990054205370206441	RPB107t01014237	HT002282360	395347-6
990141065350206441	RPB107t01014251	TT001202301	
990047812840206441	RPB107t01014254	HT001330015	
990141071180206441	RPB107t01014266	TT001202884	
990141092800206441	RPB107t01014267	TT001205046	
990048688510206441	RPB107t01014298	HT003195551	
990141089740206441	RPB107t01014312	TT001204740	
990104080200206441	RPB107t01014321	HT012255467	725814-8
990141103840206441	RPB107t01014322	TT001206150	
990056245600206441	RPB107t01014505	HT007192858	1284179-1
990141107020206441	RPB107t01014513	TT001206468	
990141099700206441	RPB107t01014599	TT001205736	
990102402260206441	RPB107t01014615	HT012087673	154288-6
990108881150206441	RPB107t01014618	HT012735562	1500878-2
990106197070206441	RPB107t01014620	HT012467154	1135625-X
990108264850206441	RPB107t01014621	HT012673932	1423271-6
990108201210206441	RPB107t01014622	HT012667568	1415319-1
990104087180206441	RPB107t01014623	HT012256165	726659-5
990144840860206441	RPB107t01014658	HT014690566	2228204-X
990052535360206441	RPB107t01014675	HT007236753	1331110-4
990052537760206441	RPB107t01014723	HT007371676	1279450-8
990052879290206441	RPB107t01014830	HT001384479	
990125396880206441	RPB107t01014969	HT013992554	
990051628290206441	RPB107t01015041	HT009844129	
990051214450206441	RPB107t01015116	HT009190070	
990051518420206441	RPB107t01015119	HT009663564	
990051040440206441	RPB107t01015150	HT008928156	
990054853210206441	RPB107t01015162	HT006914042	218665-2
990106223470206441	RPB107t01015184	HT012469794	1139362-2
990103585250206441	RPB107t01015188	HT012205972	533772-0
990053792350206441	RPB107t01015190	HT011185141	227038-9
990194510020206441	RPB107t01015192	HT017536194	
990102529780206441	RPB107t01015213	HT012100425	203134-6
990102452600206441	RPB107t01015327	HT012092707	186325-3
990048017440206441	RPB107t01015328	HT001365292	
990052361600206441	RPB107t01015366	HT010952946	
990047883330206441	RPB107t01015367	HT001341233	
990171913760206441	RPB107t01015414	HT015748724	2464770-6
990054405490206441	RPB107t01015455	HT004243990	206164-8
990102583950206441	RPB107t01015466	HT012105842	227099-7
990055318750206441	RPB107t01015688	HT006969535	587087-2
990049452820206441	RPB107t01015714	HT005389182	
990054852510206441	RPB107t01015774	HT006913920	218456-4
990203485260206441	RPB107t01015839	HT018225610	2765372-9
990055398270206441	RPB107t01022035	HT006978507	609467-3
990104083830206441	RPB107t01015881	HT012255830	726232-2
990104473860206441	RPB107t01015890	HT012294833	803971-9
990056118190206441	RPB107t01016062	HT007064226	1185886-2
990054837370206441	RPB107t01016154	HT006911861	213980-7
990057000810206441	RPB107t01016324	HT007780480	
990054865050206441	RPB107t01016333	HT006915805	222769-1
990057304050206441	RPB107t01016334	HT010852568	
990104084180206441	RPB107t01016393	HT012255865	726274-7
990133044040206441	RPB107t01016585	HT014173658	2160800-3
990105572780206441	RPB107t01016600	HT012404725	1047934-X
990050174220206441	RPB107t01016642	HT007554969	
990054851210206441	RPB107t01016697	HT006913740	217957-X
990141178860206441	RPB107t01016924	TT001213652	
990054803950206441	RPB107t01017000	HT006906951	203157-7
990103545960206441	RPB107t01017001	HT012202043	525877-7
990050536610206441	RPB107t01017020	HT008141285	
990054835470206441	RPB107t01020380	HT006911585	213380-5
990102529360206441	RPB107t01017104	HT012100383	202810-4
990104065440206441	RPB107t01017105	HT012253991	720482-6
990054803860206441	RPB107t01017157	HT006906942	203127-9
990104081010206441	RPB107t01017183	HT012255548	725906-2
990055941950206441	RPB107t01017229	HT007043398	1069668-4
990055627460206441	RPB107t01017236	HT007004749	718239-9
990225689640206441	RPB107t01017249	HT019761250	2937562-9
990114235140206441	RPB107t01017262	HT013097052	2052878-4
990054849350206441	RPB107t01017264	HT006913498	217371-2
990102530220206441	RPB107t01017265	HT012100469	203314-8
990107233390206441	RPB107t01017271	HT012570786	1281507-X
990104488430206441	RPB107t01017320	HT012296290	806476-3
990158017770206441	RPB107t01017321	HT015180567	2326157-2
990052908480206441	RPB107t01017357	HT002155244	223635-7
990056353760206441	RPB107t01017397	HT007439479	121431-7
990227095460206441	RPB107t01017418	HT019901825	2952500-7
990116477710206441	RPB107t01017420	HT013323329	2076545-9
990105195850206441	RPB107t01017537	HT012367032	998448-3
990057221740206441	RPB107t01017648	HT010093518	
990056850090206441	RPB107t01017658	HT001426692	
990107334920206441	RPB107t01017694	HT012580939	1295420-2
990105065000206441	RPB107t01017714	HT012353947	974891-X
990056465160206441	RPB107t01017766	HT008067766	210496-9
990104082470206441	RPB107t01017786	HT012255694	726079-9
990054795330206441	RPB107t01017818	HT006905793	200300-4
990049164400206441	RPB107t01017830	HT004372065	
990141106200206441	RPB107t01017902	TT001206386	
990134381810206441	RPB107t01017915	HT014309035	2180141-1
990107075980206441	RPB107t01018077	HT012555045	1256136-8
990050341110206441	RPB107t01018095	HT007842921	
990104085400206441	RPB107t01018262	HT012255987	726428-8
990055407040206441	RPB107t01018310	HT006979453	610575-0
990053320890206441	RPB107t01018314	HT005062986	
990105189680206441	RPB107t01018409	HT012366415	997493-3
990054647700206441	RPB107t01018503	HT006886809	1367-5
990104085420206441	RPB107t01018504	HT012255989	726430-6
990052488430206441	RPB107t01018584	HT006906956	203167-X
990133044200206441	RPB107t01018593	HT014173674	2160816-7
990108383910206441	RPB107t01018648	HT012685838	1437968-5
990104075260206441	RPB107t01018658	HT012254973	725209-2
990113387370206441	RPB107t01018732	HT013011793	2023268-8
990141119640206441	RPB107t01018741	TT001207730	
990180231550206441	RPB107t01018758	HT016329780	2548829-6
990116249840206441	RPB107t01018910	HT013300279	2069243-2
990053972820206441	RPB107t01018931	HT000139089	165943-1
990107141840206441	RPB107t01018978	HT012561631	1267204-X
990104079150206441	RPB107t01019040	HT012255362	725699-1
990051304190206441	RPB107t01019437	HT009346543	
990104082310206441	RPB107t01019457	HT012255678	726063-5
990141146100206441	RPB107t01019471	TT001210376	
990049384050206441	RPB107t01019482	HT004590842	
990054969510206441	RPB107t01019485	HT006928900	344524-0
990144840810206441	RPB107t01019490	HT014690561	2228199-X
990104078800206441	RPB107t01019573	HT012255327	725658-9
990139308740206441	RPB107t01019589	HT014486877	2201571-1
990108459880206441	RPB107t01019593	HT012693435	1447819-5
990056681450206441	RPB107t022189	HT010830946	1109370-5
990055477220206441	RPB107t01019628	HT006987607	625524-3
990105375470206441	RPB107t01019629	HT012384994	1022146-3
990105414620206441	RPB107t01019636	HT012388909	1027496-0
990106881730206441	RPB107t01019644	HT012535620	1225060-0
990104077100206441	RPB107t01019714	HT012255157	725433-7
990048594690206441	RPB107t01019861	HT002967706	
990160455480206441	RPB107t01020061	HT015338581	2394815-2
990203485000206441	RPB107t01020062	HT018225584	2765348-1
990203294770206441	RPB107t01020063	HT018207947	2763250-7
990206605240206441	RPB107t01020064	HT018518722	2807322-8
990202831920206441	RPB107t01020074	HT018163904	2756444-7
990103845930206441	RPB107t01020089	HT012232040	579151-0
990054835470206441	RPB107t01020380	HT006911585	213380-5
990209669340206441	RPB107t01020849	HT018796867	2838984-0
990151138450206441	RPB107t01021143	HT014734586	2234946-7
990104085270206441	RPB107t01021184	HT012255974	726413-6
990047877310206441	RPB107t01021198	HT001340264	
990056645440206441	RPB107t01021621	HT010298368	214035-4
990141106350206441	RPB107t01021735	TT001206401	
990104082490206441	RPB107t01021791	HT012255696	726081-7
990101828730206441	RPB107t01021838	HT012030320	12466-7
990054084280206441	RPB107t01021920	HT001384275	213067-1
990136558450206441	RPB107t01021921	HT014440478	2195777-0
990133044180206441	RPB107t01021922	HT014173672	2160814-3
990128132020206441	RPB107t01021928	TT000417577	
990055639770206441	RPB107t01021936	HT007006416	726168-8
990102258260206441	RPB107t01021939	HT012073273	129448-9
990107771920206441	RPB107t01021948	HT012624639	1359209-9
990105201790206441	RPB107t01021952	HT012367626	999294-7
990113621410206441	RPB107t01021990	HT013035255	2039978-9
990103461940206441	RPB107t01021992	HT012193641	501955-2
990055398270206441	RPB107t01022035	HT006978507	609467-3
990054482390206441	RPB107t01022047	HT005065270	969-6
990184237960206441	RPB107t01022064	HT016718778	
990048174760206441	RPB107t01022244	HT001394216	
990054101490206441	RPB107t01022387	HT001393571	201411-7
990055619610206441	RPB107t01022449	HT007003695	715937-7
990052230910206441	RPB107t01022595	HT010769416	
990054834390206441	RPB107t01022599	HT006911420	213028-2
990105188660206441	RPB107t01022650	HT012366313	997339-4
990101802690206441	RPB107t01022694	HT012027716	10693-8
990054830670206441	RPB107t01022717	HT006910910	211925-0
990048357300206441	RPB107t01022768	HT002192226	
990054848470206441	RPB107t01022782	HT006913376	217107-7
990141195960206441	RPB107t01022787	TT001215362	
990366801840206441	RPB107t01022796	HT020487185	3028435-1
990107979240206441	RPB107t01022801	HT012645371	1387046-4
990054818540206441	RPB107t01022829	HT006909207	207751-6
990054736800206441	RPB107t01022841	HT006898461	133445-1
990104517330206441	RPB107t01022895	HT012299180	840207-3
990216036490206441	RPB107t01023088	TT003471072	
990106910320206441	RPB107t01023841	HT012538479	1228679-5
990054101130206441	RPB107t01023885	HT001393336	217693-2
990048361020206441	RPB107t01100618	HT002193061	
990048194150206441	RPB107t01103244	HT001399806	
990141028190206441	RPB107t01105341	TT001198589	
990194022730206441	RPB107t01107171	HT017489137	
990056815230206441	RPB107t01108759	HT001403025	
990050152260206441	RPB107t01111621	HT007490962	
990048295760206441	RPB107t01114910	HT001426961	
990057136420206441	RPB107t01116515	HT009335049	
990141148030206441	RPB107t01117284	TT001210569	
990141174460206441	RPB107t01119668	TT001213212	
990047641340206441	RPB107t01126650	HT000600756	
990049606910206441	RPB107t01126651	HT005407707	
990056745380206441	RPB107t01132142	HT003097695	
990141097440206441	RPB107t01135684	TT001205510	
990124271220206441	RPB107t01136105	HT013878730	
990047801340206441	RPB107t01139533	HT001328041	
990056842960206441	RPB107t01140022	HT001422471	
990141051470206441	RPB107t01141511	TT001200915	
990141114050206441	RPB107t01145381	TT001207171	
990047623320206441	RPB107t01146329	HT000310592	
990153477900206441	RPB107t01149990	TT002202202	
990047795290206441	RPB107t01153140	HT001327011	
990048779720206441	RPB107t01153730	HT003455569	
990048737130206441	RPB107t01153940	HT003343172	
990141097140206441	RPB107t01154279	TT001205480	
990117633480206441	RPB107t01154778	HT013440207	
990125333210206441	RPB107t01156134	HT013986121	
990141034430206441	RPB107t01156488	TT001199213	
990108909950206441	RPB107t01157323	HT012738465	
990048606920206441	RPB107t01158421	HT002990938	
990048748300206441	RPB107t01159591	HT003373669	
990048812420206441	RPB107t01161877	HT003537326	
990141031330206441	RPB107t01162506	TT001198903	
990141033770206441	RPB107t01162604	TT001199147	
990141185220206441	RPB107t01170769	TT001214288	
990141185220206441	RPB107t01170769	TT001214288	
990049209120206441	RPB107t01171282	HT004492872	
990051153980206441	RPB107t01171531	HT009102011	
990141122310206441	RPB107t01172509	TT001207997	
990048088930206441	RPB107t01172603	HT001378085	
990051440380206441	RPB107t01172762	HT009546617	
990141155770206441	RPB107t01172935	TT001211343	
990166519510206441	RPB107t01173748	HT015542921	
990050114620206441	RPB107t01174017	HT007377801	
990051694930206441	RPB107t01174436	HT009932514	
990141056530206441	RPB107t01175625	TT001201420	
990141146380206441	RPB107t01178842	TT001210404	
990051507670206441	RPB107t01187290	HT009652084	
990141091960206441	RPB107t01188595	TT001204962	
990050310790206441	RPB107t01189864	HT007781591	
990049751980206441	RPB107t021415	HT006150780	
990116641380206441	RPB107t021548	HT013339862	
990141105640206441	RPB107t021565	TT001206330	
990050097410206441	RPB107t021566	HT007325588	
990048191230206441	RPB107t021593	HT001399223	
990049846150206441	RPB107t021605	HT006414848	
990141067900206441	RPB107t021630	TT001202556	
990115698790206441	RPB107t031904	HT013244589	
990048045170206441	RPB107t021727	HT001370092	
990114622480206441	RPB107t021807	HT013136047	2056480-6
990114622490206441	RPB107t021808	HT013136048	2056481-8
990116290700206441	RPB107t021809	HT013304365	2073458-X
990116290720206441	RPB107t021810	HT013304367	2073460-8
990116290660206441	RPB107t021811	HT013304361	2073454-2
990108562390206441	RPB107t021814	HT012703686	1460940-X
990108641110206441	RPB107t021816	HT012711558	1471466-8
990105581960206441	RPB107t021818	HT012405643	1049334-7
990108099970206441	RPB107t021819	HT012657444	1402612-0
990108381220206441	RPB107t021849	HT012685569	1437633-7
990106628460206441	RPB107t021895	HT012510293	1191059-8
990114687580206441	RPB107t021941	HT013142592	2057386-8
990141168510206441	RPB107t021993	TT001212617	
990108359230206441	RPB107t021996	HT012683370	1434900-0
